node_id,current_ratio,debt_to_equity,ebitda_margin,interest_coverage,nwc_to_revenue,dio,dso,dpo,ccc,inventory_turnover,otif_rate,lead_time_mean,lead_time_std,lead_time_variability_ratio,total_orders_log,country_risk_score,disaster_risk_score,safety_stock_inflation_buffer,freight_cost_ratio,fill_rate_proxy,in_degree,out_degree,total_degree,betweenness_centrality,pagerank_centrality,clustering_coefficient,supplier_hhi_concentration,customer_hhi_concentration,is_hub_node,downstream_tier_exposure,port_congestion_index,port_throughput_volatility,freight_rate_shock_pctile,seasonal_sin_cycle,seasonal_cos_cycle,port_berth_load,macro_fuel_surcharge_idx,customs_dwell_variance,ais_vessel_queue_count,trade_lane_stress_score,baseline_financial_pd,sc_adjusted_pd,working_capital_velocity_index,trfsi_score,risk_adjusted_lc_spread_bps,working_capital_stress_flag,covenant_breach_probability,expected_loss_given_default,supply_chain_risk_exposure_index,target_default_12m
SUP_017,0.39518837271535673,2.5464606287199065,0.41875486505734205,5.813749242275051,-0.3977526332295978,183.36769199209184,143.2420193758131,99.705198685724,226.90451268218095,1.9905360428255892,0.7749723812108557,12.975235134978696,6.535587986957927,0.5036970751566004,7.290292882446597,47.86098555308092,0.1345757765130615,8.365552623306147,0.10183488417922863,0.8030962978107057,0,1,1,0.0,0.0029631890382721786,0,0.305,0.38,0,60.55704739122232,3.506406348617415,5424.387052188484,0.7342465753424657,0.04514101777397193,-0.9989806246941579,0.5518835299056436,1.3376774583315518,2.499343356012169,18,0.7177639225329744,0.2381350205803676,0.41492180515600413,0.43111639180519656,0.48200314953421336,1867.1481232020185,1,0.9999999943299283,0.6000000000000001,23.181667516624216,1
SUP_018,2.531188378340206,2.265909132263912,0.0985076645054485,1.8705666061712745,0.20574460070867598,37.275474099040544,91.263232903171,99.13130467942615,29.407402322785387,9.791961304910537,0.7246733271025098,25.29812038644873,2.4685918274566383,0.09758004902130879,7.934155233536322,36.81035426772252,0.1488238120593775,3.1597975391444972,0.03984107136385203,0.7431491515246915,0,1,1,0.0,0.0029631890382721786,0,0.305,0.38,0,139.55382461097514,3.838327342711855,5303.330405042974,0.8876712328767123,0.04514101777397193,-0.9989806246941579,0.5786070526909534,1.2238389148509408,3.915442539301624,15,0.8276683507095417,0.11194002127843532,0.18201223789074586,-0.3436819539633049,0.46069643634272384,819.0550705083564,0,0.0033378840960776425,0.6000000000000001,19.188856068870336,0
SUP_019,1.34238276781413,0.3786260759154779,0.43435571806605366,5.8161246989798405,0.1733121135810538,48.40995291810774,48.61510875345505,64.93586545983314,32.08919621172964,7.539771844385988,0.9307738695018988,20.155299525219952,1.7931570337918967,0.08896702485359509,6.853299093186078,42.3381075195917,0.219458539211907,2.295241003253628,0.18841539449764744,0.9480523060648474,0,1,1,0.0,0.0029631890382721786,0,0.305,0.38,0,79.43871167686956,4.459529494363738,5329.846245328894,0.7753424657534247,0.04514101777397193,-0.9989806246941579,0.6262065472079694,1.2769505455988148,0.8101770082117524,19,0.8336241823130861,0.0326246833568519,0.03588715169253709,-0.2864184100209412,0.3996275155165452,161.4921826164169,0,0.004661013415529348,0.4,23.51899918419389,0
SUP_020,0.6032318154837254,0.5982678784998522,0.05649428732821295,1.6584348816099053,-0.1068211350889706,34.652455480666255,79.65324324515761,31.095286447611212,83.21041227821266,10.533164098678245,0.8913984479219493,20.707054049385462,5.197869230566914,0.25101925257789987,7.507141079727608,71.86442037503312,0.2875822835974729,6.65327261512565,0.17370748131910949,0.9142540462914741,0,3,3,0.0,0.0029631890382721786,0,0.305,0.38,0,270.99331743135116,7.473163467974408,5296.943878801094,0.8164383561643835,0.04514101777397193,-0.9989806246941579,0.6579456202646017,1.357291245961788,3.1731210078566576,27,1.0,0.08387734159131326,0.08604176755691165,-0.042882485738014044,0.5913480054471486,387.1879540061024,1,0.7361982431988766,0.6000000000000001,37.37323665793743,0
SUP_021,0.6505771712826468,1.5579061736551083,0.18653591998284716,21.63802248043476,-0.07512902349925857,25.401657521501342,56.80669530552071,80.06820058951354,2.1401522375085165,14.369141056682784,0.7446347654296288,12.052946463236577,6.832135173049584,0.5668435675781597,7.323170717943469,62.52901590112252,0.1412625699333637,8.745133021503467,0.05995522618935469,0.7694935688004974,0,2,2,0.0,0.0029631890382721786,0,0.305,0.38,0,369.4324246265356,4.499165749089063,5658.311935936687,0.8356164383561644,0.04514101777397193,-0.9989806246941579,0.5924200099695096,1.1512423115658321,0.967609397610885,20,0.8677247940869885,0.14150974432122157,0.21454231539866217,-0.424526244525622,0.5540906611822243,965.4404192939799,0,0.00011082127408252499,0.6000000000000001,29.24948345844992,0
SUP_022,0.8053305442064855,0.30168501971767764,0.24221027837675702,4.819486934710885,-0.08587043459783186,15.189311861876217,131.09275655608988,71.73651724838442,74.54555116958167,24.03005503600967,0.7747340720396096,29.93571945579656,7.372629484483488,0.24628202089380216,7.486613313139955,62.648711171337744,0.1278958693710305,9.436965740138865,0.12599647895765076,0.8008371307880956,0,3,3,0.0,0.0029631890382721786,0,0.305,0.38,0,297.77464591890845,3.800839697010117,5660.172487217439,0.8575342465753425,0.04514101777397193,-0.9989806246941579,0.7053125081614114,1.31224506770662,2.7097137618837324,27,0.808851092988683,0.04964350573091588,0.06829942516868628,-0.13257502396626375,0.5399187263209375,307.3474132590883,0,0.4858022917657167,0.6000000000000001,28.896360549666014,0
SUP_023,0.6577174490653777,0.6554476160654842,0.22488159974445884,23.298447342851716,-0.10489483245697855,36.1573414488839,85.00056080902758,87.43161317006852,33.72628908784296,10.09476873503007,0.9478734153296496,27.82851223704228,5.305507887850483,0.1906500729416778,7.5595594960077,40.41395167452758,0.20259318870699,6.791050096448619,0.023801517390577724,0.9692437501902257,0,3,3,0.0,0.0029631890382721786,0,0.305,0.38,0,430.9049387445157,4.50513752794155,5655.077108125608,0.821917808219178,0.04514101777397193,-0.9989806246941579,0.7567713964788769,1.1292898013158192,2.398336485115575,11,0.8614726569037441,0.07080700330699487,0.07080700330699487,-0.311158028665384,0.4796947402238285,318.6315148814769,0,0.00571338487791755,0.6000000000000001,22.243376331020734,0
SUP_024,0.4149288903055123,0.3257959858416902,0.15769867147357752,13.613559276519606,-0.1209015678908886,42.78435907675582,26.243016667485115,11.770421992026796,57.256953752214145,8.531155026657855,0.8941359805753364,22.32524686739683,5.111849975114116,0.22897171106221087,7.377133712833954,42.90437152962754,0.5548685318508559,6.543167968146069,0.1021634814862814,0.9266804180493252,0,2,2,0.0,0.0029631890382721786,0,0.305,0.38,0,334.931837753726,4.276497006777671,4605.4517439131505,0.8712328767123287,0.04514101777397193,-0.9989806246941579,0.7394849915385208,1.2411083388685193,2.923058413658156,13,0.8632661390339315,0.06685303139949847,0.07137176539364633,-0.11712598410625581,0.49089541780251567,321.1729442714085,0,0.09815624125238492,0.6000000000000001,33.80780456737669,0
SUP_025,0.7862225913009356,0.3657027766330452,0.2884559955668945,13.827742556184447,-0.06809873519003766,45.9382221454171,26.711439368300987,40.81354282601898,31.836118687699106,7.945453327396851,0.7677733342660417,9.59875917542036,1.6855914752942025,0.17560514275746325,7.291656209174461,42.12470602333387,0.5698319085508052,2.157557088376579,0.17968255493930274,0.8058089313348094,0,2,2,0.0,0.0029631890382721786,0,0.305,0.38,0,209.66338026333923,5.0134252301294655,4548.015525807241,0.8383561643835616,0.04514101777397193,-0.9989806246941579,0.8438397906279019,1.2490596924275572,3.0635707878838123,18,0.9205206052047274,0.049892887579933515,0.07217904246453169,-0.2549457228321947,0.4652160868030974,324.8056910903926,0,0.004516527098693968,0.6000000000000001,33.94483966585771,0
SUP_026,1.157576549169798,0.23263486970823483,0.06718382661399416,0.5805061905867506,0.11104523542366006,21.264290404514885,193.91681642260113,61.820609731971146,153.36049709514486,17.16492735268995,0.9791382489109514,27.958290675528257,5.4256135650067545,0.19406098992152496,7.40184157874383,56.428641013728594,0.1165936815280886,6.944785363208646,0.13726545458765813,0.9937638709113984,0,3,3,0.0,0.0029631890382721786,0,0.305,0.38,0,176.3861291473192,3.613147017295829,4375.865931906275,0.9068493150684932,0.04514101777397193,-0.9989806246941579,0.7424972936674851,1.1207459367169024,2.181604733174767,19,0.8147393592638295,0.048646725528070665,0.048646725528070665,0.18734723731523859,0.4658570958904221,218.910264876318,1,0.9999442770162467,0.4,26.0692668513341,0
SUP_027,4.8641531567791,1.855600785573141,0.2629325822769976,3.8082294796122764,0.4652468941612783,117.01054431592316,84.37826607029865,47.99228203163308,153.39652835458872,3.119376994046935,0.9103098304715618,10.803987107303117,5.658436455882898,0.5237359504120468,7.719129840906732,83.23046098798558,0.5456234309999431,7.24279866353011,0.0976434171933319,0.9556138515229348,0,2,2,0.0,0.0029631890382721786,0,0.305,0.38,0,200.93999577031312,4.931408480736483,4293.632871680634,0.9123287671232877,0.04514101777397193,-0.9989806246941579,0.7487777612957992,1.3302700047919285,1.8942526509947066,22,0.9493052316352921,0.022684779491159303,0.028175438311530986,0.2116456918658306,0.5317882516299444,126.78947240188944,1,0.9999445274091885,0.4,49.660887325192526,1
SUP_028,1.4945286315143143,0.809348177692236,0.06312605627016737,6.343340256687182,0.09393475017091162,78.72906980034594,65.0292544625495,39.67439858608608,104.08392567680934,4.636152833072037,0.9013852170193016,9.014718415386143,4.773175913492129,0.529486967152004,6.666956792429207,38.448849056528815,0.5447208848522193,6.109665169269926,0.11246903879165285,0.9250681671290697,0,3,3,0.0,0.0029631890382721786,0,0.305,0.38,0,437.63030256814994,4.27928601906989,4305.025757061206,0.8794520547945206,0.04514101777397193,-0.9989806246941579,0.7492317753986573,1.1039133240971732,3.654435157735342,11,0.8676546293042493,0.0644323849667851,0.07029078001314255,0.029131483181441764,0.4848244992320585,316.3085100591415,1,0.9743065704777741,0.6000000000000001,31.7211661681781,0
SUP_029,1.331283321718082,0.5873276557039651,1.0382029506916113,7.026005796590003,0.40173677900991916,171.32894192979347,275.2092963758131,26.586752849590113,419.9514854560165,2.1304047984465364,0.850025398412051,25.480722131404185,1.418422680376845,0.05566650242728732,7.368970402194793,57.88244428042682,0.6472625097147859,1.8155810308823614,0.17200055671320286,0.8800552222211497,0,2,2,0.0,0.0029631890382721786,0,0.305,0.38,0,66.72671427581912,6.796621277767666,4329.783780006118,0.8931506849315068,0.04514101777397193,-0.9989806246941579,0.9362739393960676,1.3611521843120704,3.969693436109132,28,1.0,0.019046847951091354,0.027768339024649456,1.2791721594038976,0.5195327898798717,124.95752561092256,1,1.0,0.4,42.5708530036143,1
SUP_030,1.3725298348124966,0.8080569981320782,0.16874825041032673,4.404102088512977,0.02455924736733583,15.23469602992497,70.80981634247395,63.55201869319561,22.492493679203314,23.958469488530884,0.8791261930828579,19.38381973861091,3.9116926850222384,0.20180195326674863,7.3343293503005365,40.60152820642276,0.310757576515227,5.006966636828465,0.06248031282592202,0.8941410079918853,0,2,2,0.0,0.0029631890382721786,0,0.305,0.38,0,348.0505937815142,3.918356089989111,4276.580056056111,0.936986301369863,0.04514101777397193,-0.9989806246941579,0.9126220933853684,1.2297481143314974,2.336572830684908,14,0.8603287596838427,0.06052201405412359,0.06733808926363678,-0.32372503958158316,0.4737976535759579,303.0214016863655,0,0.0014090376555820567,0.6000000000000001,25.563338578025913,1
SUP_031,1.3904814737859925,1.375584081801575,0.11869555509914176,14.094195379052714,0.07327498072806318,96.32082731052898,44.462780853329086,56.966951696988964,83.81665646686912,3.789419279210253,0.99,25.30850737339761,7.315827100791132,0.289065925258041,7.5652752818989315,37.07391676891236,0.2129412588506239,9.36425868901265,0.07704705429658558,1.0,0,2,2,0.0,0.0029631890382721786,0,0.305,0.38,0,318.5966760628563,4.501363697345023,4277.737959549359,0.7808219178082192,0.04514101777397193,-0.9989806246941579,0.8898792438987502,1.2168681359489273,0.8119151638531212,27,0.8405473286386119,0.09645859062816228,0.1154968202127148,-0.07196403883576173,0.5010697508749533,519.7356909572167,1,0.7506500173122364,0.6000000000000001,21.21780447308366,0
SUP_032,1.0712371086138808,0.43776807443193866,0.09400808879471169,2.5643008495329305,0.006418392334478405,22.065394105240923,62.70036718190637,52.10033672938725,32.66542455776005,16.54173944318112,0.8996072613364126,15.289634156267116,4.236858666106119,0.27710660849065905,6.846943139585379,32.74635132799554,0.4164680426454609,5.4231790926158325,0.17997102724128758,0.9243399608719337,0,3,3,0.0,0.0029631890382721786,0,0.305,0.38,0,315.36445171788864,6.188660975568551,4284.138356614474,0.7643835616438356,0.04514101777397193,-0.9989806246941579,0.913176715621232,1.183044400004114,3.0230305573316163,19,1.0,0.05742077506433469,0.05748842913971747,-0.26834054659583956,0.512514745610698,258.6979311287286,0,0.0050073828177385005,0.6000000000000001,25.592581810562045,0
SUP_033,2.2389286888941484,0.29244030709733154,0.40391554516996053,6.2497503817525635,0.16441095145195245,133.50029825429343,16.5812028600757,17.64652991197266,132.43497120239647,2.734076288764107,0.7564501192155405,16.72953063589896,1.479642964676383,0.08844497773902277,6.706862336602747,38.058434730812735,0.5400093052704309,1.8939429947857702,0.0765944796616324,0.7785294334441826,0,2,2,0.0,0.0029631890382721786,0,0.305,0.38,0,141.04595758575076,3.6081529976652735,4340.081497724585,0.9013698630136986,0.04514101777397193,-0.9989806246941579,0.8429038319403224,1.355168662395323,2.928365714138265,19,0.8115002312733767,0.02042796958007721,0.034694411867679,0.1721648752445715,0.42993065612212883,156.1248534045555,1,0.9992384336484986,0.4,31.42365305043802,0
SUP_034,0.3480818586246863,0.16894819256847038,0.4587268165921583,18.554921707021563,-0.3019765491526392,46.1160434865277,182.2146053273094,41.56895937694565,186.76168943689146,7.914816025070121,0.99,17.042463655842006,6.917949316106296,0.4059242522565031,6.251903883165888,66.41212189034567,0.4147431284544222,8.85497512461606,0.22516880946130172,1.0,0,2,2,0.0,0.0029631890382721786,0,0.305,0.38,0,142.4424286346431,6.268253926838769,4344.990604991678,0.9287671232876712,0.04514101777397193,-0.9989806246941579,0.98,1.348780577290453,1.2642156815967982,25,1.0,0.04354851112909655,0.04572593668555138,0.3458889764867669,0.5919396545834007,205.76671508498123,1,0.9999991433291258,0.4,39.00714260977094,0
