date,port_id,throughput_teu,berth_utilization,avg_dwell_time_days,container_spot_rate
2025-01-27,PORT_SHANGHAI,120353,0.6631242347537162,3.781500033600441,3384.0655182100777
2025-01-28,PORT_SHANGHAI,129202,0.5958205518050969,3.9931422569251884,3235.603581137854
2025-01-29,PORT_SHANGHAI,126630,0.7805624418313477,3.840652191954146,3423.1619206933265
2025-01-30,PORT_SHANGHAI,126938,0.7777852524134005,3.9395484777228535,3444.4122592180133
2025-01-31,PORT_SHANGHAI,123360,0.7265412173947645,4.769563986638687,3063.1705937811867
2025-02-01,PORT_SHANGHAI,131339,0.6955300271681198,3.8525715396055507,3236.1179623818057
2025-02-02,PORT_SHANGHAI,124074,0.8787041151696405,4.335643530705703,3164.764207830013
2025-02-03,PORT_SHANGHAI,122128,0.8324407955812401,4.146359786690262,3726.096931493601
2025-02-04,PORT_SHANGHAI,132381,0.9233625394202822,4.589665923092678,3435.938294837831
2025-02-05,PORT_SHANGHAI,125530,0.8001824276279474,6.261921647512969,3743.878478573723
2025-02-06,PORT_SHANGHAI,130310,0.8626897262965844,4.818905271255042,3255.9023709548255
2025-02-07,PORT_SHANGHAI,119287,0.8994404692911501,3.7419956132440473,3438.0940930683764
2025-02-08,PORT_SHANGHAI,119965,0.9015273139934781,3.5316796788242577,3666.311317285693
2025-02-09,PORT_SHANGHAI,126251,0.8701552038703109,3.804169302005588,3594.4092712510474
2025-02-10,PORT_SHANGHAI,130636,0.9110463071850408,4.404060651873097,3667.775186331785
2025-02-11,PORT_SHANGHAI,131088,0.8080907023524796,3.5527952780997745,3419.1432199242677
2025-02-12,PORT_SHANGHAI,131250,0.8310488135928064,4.185905956026189,3832.138040226458
2025-02-13,PORT_SHANGHAI,129556,0.8170252780469651,4.40842883998756,3759.603654571453
2025-02-14,PORT_SHANGHAI,122485,0.8069086953256015,3.9068318779381004,3719.7564874389977
2025-02-15,PORT_SHANGHAI,123658,0.7855807439044444,4.9736499591467345,3572.1584578377287
2025-02-16,PORT_SHANGHAI,124867,0.6625811417854428,3.612718914764678,3738.0826807561684
2025-02-17,PORT_SHANGHAI,133143,0.6122837950018488,3.578110505792247,3659.327743358836
2025-02-18,PORT_SHANGHAI,132995,0.7257160532510545,4.802647410216393,3468.0438347889544
2025-02-19,PORT_SHANGHAI,125863,0.6551439767773705,4.184170226663069,3719.6510272350333
2025-02-20,PORT_SHANGHAI,133246,0.5826718626045065,4.666042655733141,3714.3366426763873
2025-02-21,PORT_SHANGHAI,128032,0.6848991213318532,4.070623999128857,3906.8783070683126
2025-02-22,PORT_SHANGHAI,124988,0.606605447409402,3.7828962537585316,3421.0726146736665
2025-02-23,PORT_SHANGHAI,130299,0.6597865748979503,5.209823698571196,3799.2893310788604
2025-02-24,PORT_SHANGHAI,134166,0.6107174466262324,5.1065215639601895,3597.510005820265
2025-02-25,PORT_SHANGHAI,136457,0.7231335856764336,6.686448819709121,3824.637597958059
2025-02-26,PORT_SHANGHAI,130654,0.7262953183005512,3.817653614988032,3837.889091990026
2025-02-27,PORT_SHANGHAI,131791,0.6493840047321753,4.392160879723464,3772.809649544552
2025-02-28,PORT_SHANGHAI,131959,0.7375680510863478,3.947809975579822,3910.1292057609962
2025-03-01,PORT_SHANGHAI,132643,0.7510820438565935,3.5960507346066533,3604.493165422187
2025-03-02,PORT_SHANGHAI,126964,0.8184315778766171,5.9926998435376415,3958.9783905698064
2025-03-03,PORT_SHANGHAI,130310,0.7329405805936585,3.64713044881952,3687.22664699602
2025-03-04,PORT_SHANGHAI,129300,0.8453130694612918,6.500490653122762,3559.845260470549
2025-03-05,PORT_SHANGHAI,130202,0.8910890121863503,4.090601012790872,3751.354199924987
2025-03-06,PORT_SHANGHAI,137236,0.7735347495004532,5.7047302819134655,3476.1349744833797
2025-03-07,PORT_SHANGHAI,137000,0.8207408849343769,6.280669846151737,3825.9616383321127
2025-03-08,PORT_SHANGHAI,129375,0.7906968685562679,5.563141794282059,3745.6282939948815
2025-03-09,PORT_SHANGHAI,133799,0.885707942583013,4.817607779130474,3965.5248784773266
2025-03-10,PORT_SHANGHAI,133385,0.935055397095039,5.142793826073757,3873.065327943247
2025-03-11,PORT_SHANGHAI,132012,0.9677763300490745,4.5752377151704025,3561.505034508885
2025-03-12,PORT_SHANGHAI,137281,0.8836085495886546,6.678553836141532,3638.471964081549
2025-03-13,PORT_SHANGHAI,140968,0.9429025011001738,7.391771988050279,3835.628843340658
2025-03-14,PORT_SHANGHAI,132242,0.7691627149331265,3.78723951554012,3877.2900533317334
2025-03-15,PORT_SHANGHAI,136713,0.7258413744936125,6.172217666171242,3925.7294600096297
2025-03-16,PORT_SHANGHAI,120077,0.778409368677833,3.7500131291061223,3916.111804182366
2025-03-17,PORT_SHANGHAI,135978,0.7692032724469655,9.89555841740533,3711.5716084628143
2025-03-18,PORT_SHANGHAI,135673,0.7171785089726316,8.383463787320414,3769.975593566388
2025-03-19,PORT_SHANGHAI,135352,0.5856173985366364,5.540225101205379,3900.507693022831
2025-03-20,PORT_SHANGHAI,135876,0.6573762101804896,6.722731563195729,3649.893045170248
2025-03-21,PORT_SHANGHAI,125108,0.5733048011531482,6.093583557475256,3741.6442027737485
2025-03-22,PORT_SHANGHAI,130229,0.6535798168738363,3.69915282538785,3624.583997708587
2025-03-23,PORT_SHANGHAI,132618,0.6256714348605694,4.339202917645903,3579.571378330144
2025-03-24,PORT_SHANGHAI,139215,0.5538277263783913,7.97086526412553,3657.76765239647
2025-03-25,PORT_SHANGHAI,133845,0.5751283698279244,3.534535523544212,3535.4059987787955
2025-03-26,PORT_SHANGHAI,133887,0.5543808464612794,4.695410456892885,3606.691956738745
2025-03-27,PORT_SHANGHAI,134054,0.6169622345686756,3.8528949647452126,3458.6753124537245
2025-03-28,PORT_SHANGHAI,137252,0.6862853922034526,8.082248671355675,3572.839322690696
2025-03-29,PORT_SHANGHAI,132934,0.6125459098393518,7.042469922622253,3655.881314656502
2025-03-30,PORT_SHANGHAI,129561,0.7141918293145217,6.3871736812409745,3487.4906485642814
2025-03-31,PORT_SHANGHAI,135827,0.6923003654587143,6.142861405198458,3564.313360241638
2025-04-01,PORT_SHANGHAI,136756,0.7103563583868827,7.480810706735358,3570.9013890431897
2025-04-02,PORT_SHANGHAI,141424,0.7758352356249361,7.361427273299078,3604.9606364111996
2025-04-03,PORT_SHANGHAI,133661,0.7592483803404011,3.884340521519534,3504.157844808918
2025-04-04,PORT_SHANGHAI,132667,0.8104853225765118,5.265597541394653,3674.257180666048
2025-04-05,PORT_SHANGHAI,130417,0.8015778291921668,3.53770979526891,3183.52369001416
2025-04-06,PORT_SHANGHAI,126172,0.9781400672134855,4.407008640287807,3926.744384941622
2025-04-07,PORT_SHANGHAI,135284,0.8944216550428594,5.7613762411972855,3343.000582740165
2025-04-08,PORT_SHANGHAI,137716,0.8641920089056117,5.628477767471644,3521.9709870233773
2025-04-09,PORT_SHANGHAI,137854,0.9098772798419521,5.580075343304383,3308.7199288155234
2025-04-10,PORT_SHANGHAI,135794,0.8870420749597315,6.691677949688237,3534.426628426437
2025-04-11,PORT_SHANGHAI,128559,0.8688553305910046,3.915326013068567,3467.869258228704
2025-04-12,PORT_SHANGHAI,130525,0.8921800588237806,4.790136437220378,3317.707694665507
2025-04-13,PORT_SHANGHAI,130857,0.8760431733462363,3.5675899354894742,3565.573787350907
2025-04-14,PORT_SHANGHAI,131071,0.7844854390808441,3.878760381417678,3369.70895062845
2025-04-15,PORT_SHANGHAI,136188,0.7523958415904296,6.27542351440005,3466.505140479838
2025-04-16,PORT_SHANGHAI,139590,0.7362474151424179,7.064097333337988,3237.4260292205945
2025-04-17,PORT_SHANGHAI,144397,0.6037171881405567,5.883829607040159,3361.431443277699
2025-04-18,PORT_SHANGHAI,135018,0.6132299504287025,6.483209086402162,3658.1567673007185
2025-04-19,PORT_SHANGHAI,133318,0.7301759255283553,5.67136165872427,3494.216627533141
2025-04-20,PORT_SHANGHAI,131989,0.7207766618534555,4.456756509072086,3388.613933057132
2025-04-21,PORT_SHANGHAI,126645,0.6076443874545152,3.7652156429658494,3268.431788109299
2025-04-22,PORT_SHANGHAI,136746,0.6361693707085153,5.524703413744155,3339.8202952941647
2025-04-23,PORT_SHANGHAI,138214,0.6163842234219359,7.540981686374181,3353.9082021586596
2025-04-24,PORT_SHANGHAI,146685,0.7547657561175208,5.521498864160261,3386.9124249670413
2025-04-25,PORT_SHANGHAI,133511,0.6633202681274558,5.57705776660417,3153.985063391435
2025-04-26,PORT_SHANGHAI,133434,0.6137003098582959,4.252763720469554,3412.4256396461724
2025-04-27,PORT_SHANGHAI,132069,0.5907512541483697,6.297991842792663,3146.1524323704243
2025-04-28,PORT_SHANGHAI,129547,0.5815098961432502,5.1033725230231255,3552.4552823423232
2025-04-29,PORT_SHANGHAI,141306,0.6991626853319911,11.682194410847327,3191.025693593435
2025-04-30,PORT_SHANGHAI,140844,0.6809957091131206,5.931878616848284,3351.055771026285
2025-05-01,PORT_SHANGHAI,139841,0.6788873145201156,6.957525259111458,3457.951062964152
2025-05-02,PORT_SHANGHAI,130468,0.7488581094105375,4.014049002622941,3270.784919193191
2025-05-03,PORT_SHANGHAI,137646,0.75693309628065,6.153687304285191,3362.0547658256455
2025-05-04,PORT_SHANGHAI,126390,0.922524869597499,4.487532907628116,3529.4408662644273
2025-05-05,PORT_SHANGHAI,136340,0.9055537116690813,7.5689140640323895,3402.91336453056
2025-05-06,PORT_SHANGHAI,145249,0.8795051785018347,9.640397036841309,3376.5784978224265
2025-05-07,PORT_SHANGHAI,133609,0.9666556843887743,4.9621971103392255,3076.436977740808
2025-05-08,PORT_SHANGHAI,134129,0.9030466996876219,4.0408841935911415,3195.9323053383114
2025-05-09,PORT_SHANGHAI,134204,0.8561140742388279,4.047069575819024,3500.801438126705
2025-05-10,PORT_SHANGHAI,129704,0.9688146813077559,4.837817775973665,3437.9744652141626
2025-05-11,PORT_SHANGHAI,125460,0.9068493127518991,3.7728291200595945,3470.373738657995
2025-05-12,PORT_SHANGHAI,133915,0.8096094161052861,3.6170666695806615,3468.095084838978
2025-05-13,PORT_SHANGHAI,131870,0.8286508539396907,3.9379193315941166,3577.8459629616873
2025-05-14,PORT_SHANGHAI,139081,0.7672295837921321,5.838609106417826,3357.7387710488724
2025-05-15,PORT_SHANGHAI,132315,0.7120467670744474,3.8514146897323056,3428.562332203119
2025-05-16,PORT_SHANGHAI,139588,0.7963088773765822,5.7660611659594965,3270.6988500306375
2025-05-17,PORT_SHANGHAI,128151,0.8142840784008427,3.5430047809373475,3248.783950869267
2025-05-18,PORT_SHANGHAI,129926,0.6190611248476727,3.518035602831949,3210.387652453932
2025-05-19,PORT_SHANGHAI,136431,0.6899806739906578,9.899977979112302,3341.607958855404
2025-05-20,PORT_SHANGHAI,130716,0.6059961477222995,4.058219746892102,3725.6698173301897
2025-05-21,PORT_SHANGHAI,137602,0.5957399202440996,5.985038727455318,3279.2447374178278
2025-05-22,PORT_SHANGHAI,140713,0.5777218263437836,6.638332648626447,3486.951521576376
2025-05-23,PORT_SHANGHAI,126435,0.5576221772107682,3.7462252559409333,3359.7916204322787
2025-05-24,PORT_SHANGHAI,131486,0.6032477970920004,6.494956253739776,3485.8445487988406
2025-05-25,PORT_SHANGHAI,131702,0.565794016735175,5.043392781875586,3624.60885581668
2025-05-26,PORT_SHANGHAI,135739,0.6336190307213259,5.593663638641007,3518.228522390522
2025-05-27,PORT_SHANGHAI,130114,0.6360163707059338,4.04056477403339,3811.702646099039
2025-05-28,PORT_SHANGHAI,130820,0.6498848098128084,5.612942960140853,3904.2603520133543
2025-05-29,PORT_SHANGHAI,136968,0.6436113204365501,8.395561603120832,3363.6004037522753
2025-05-30,PORT_SHANGHAI,133437,0.6899746798489191,4.129987443101392,3626.19307616019
2025-05-31,PORT_SHANGHAI,131121,0.7877695612912876,4.450394172576437,3766.050995313313
2025-06-01,PORT_SHANGHAI,131408,0.8062326130038824,3.6827623892567987,3955.479076977166
2025-06-02,PORT_SHANGHAI,129240,0.7621327342214421,8.229444686092812,3748.633300682977
2025-06-03,PORT_SHANGHAI,135327,0.8431344031153325,5.763538165017684,3844.7960952131702
2025-06-04,PORT_SHANGHAI,136599,0.8990410799901982,8.360009331493888,3706.0797633568304
2025-06-05,PORT_SHANGHAI,131338,0.7964335465115969,4.54881305946856,3682.2450676654657
2025-06-06,PORT_SHANGHAI,139017,0.9198264870632697,6.4358222228721935,4162.291843055525
2025-06-07,PORT_SHANGHAI,131309,0.8660470963579486,4.218851752592441,3705.917678645138
2025-06-08,PORT_SHANGHAI,124542,0.9277082177348989,3.7622350280519625,4363.566154896037
2025-06-09,PORT_SHANGHAI,133861,0.8544955196171471,3.694225770023367,4158.468224820174
2025-06-10,PORT_SHANGHAI,129766,0.7896597055344401,3.7490848986205068,4187.765873578282
2025-06-11,PORT_SHANGHAI,137833,0.7800946019274513,5.70633346355455,4208.7911198636375
2025-06-12,PORT_SHANGHAI,138078,0.8405720351769402,7.012240757572797,4121.868944965877
2025-06-13,PORT_SHANGHAI,127511,0.8239966215474441,3.9309756410730743,4256.458356678533
2025-06-14,PORT_SHANGHAI,132500,0.7359709223674443,3.5595830083327686,4207.730085445764
2025-06-15,PORT_SHANGHAI,130183,0.7819296229388695,6.977084216526775,4357.960991466072
2025-06-16,PORT_SHANGHAI,133741,0.6357372432638876,5.652320970026,4309.36977073498
2025-06-17,PORT_SHANGHAI,140463,0.6856855136062635,8.127654553806755,4211.750855103478
2025-06-18,PORT_SHANGHAI,132907,0.6012814021680064,8.780049769049707,4264.024793100097
2025-06-19,PORT_SHANGHAI,129627,0.6059364707882829,3.691033696576185,4287.673868973394
2025-06-20,PORT_SHANGHAI,126429,0.6224661229981548,4.004581854893881,4622.0189951296115
2025-06-21,PORT_SHANGHAI,124570,0.5643208542915296,4.91980347548127,4425.169412631177
2025-06-22,PORT_SHANGHAI,127406,0.5815939384832678,4.690795402421338,4272.67464118367
2025-06-23,PORT_SHANGHAI,130995,0.6511363561554809,3.667112884793507,4660.988283397586
2025-06-24,PORT_SHANGHAI,133155,0.5784969290795695,5.191913002986315,4870.84828173423
2025-06-25,PORT_SHANGHAI,136366,0.6618807950355908,5.754170667240587,4802.043936243084
2025-06-26,PORT_SHANGHAI,131859,0.5820429334455094,3.753367753969643,4638.162984448691
2025-06-27,PORT_SHANGHAI,134962,0.6883224210518935,4.269972984290837,4533.355472046614
2025-06-28,PORT_SHANGHAI,125933,0.7610679345715254,4.398794524186919,4794.054605501074
2025-06-29,PORT_SHANGHAI,137750,0.5952310213709712,6.367705845529468,4833.196820923493
2025-06-30,PORT_SHANGHAI,131286,0.7101552372264759,3.595945902971014,4754.620058452935
2025-07-01,PORT_SHANGHAI,127771,0.8100403599816909,5.599324811291424,5025.57519269838
2025-07-02,PORT_SHANGHAI,127923,0.8008582271592205,3.8087014976670157,5262.799154119871
2025-07-03,PORT_SHANGHAI,132885,0.8567250815124358,3.6387046609694003,5061.965178232866
2025-07-04,PORT_SHANGHAI,127402,0.8312724644858177,5.695958098480034,5095.409911817878
2025-07-05,PORT_SHANGHAI,128994,0.8842332999413105,6.61567635275328,4973.334334808471
2025-07-06,PORT_SHANGHAI,127909,0.884874615674669,5.481426784474962,5365.9415581132625
2025-07-07,PORT_SHANGHAI,127639,0.9575673873882313,5.158187469733612,5187.265891458232
2025-07-08,PORT_SHANGHAI,126959,0.9118993264703016,4.56491250119862,5153.665396374474
2025-07-09,PORT_SHANGHAI,125296,0.9095386105480331,4.3004147815698985,5291.7668545477
2025-07-10,PORT_SHANGHAI,128319,0.8593099622615422,3.591004896752351,5394.410314647527
2025-07-11,PORT_SHANGHAI,130872,0.8370914126179847,4.025014499910265,5385.567586029465
2025-07-12,PORT_SHANGHAI,126147,0.8165398784528901,3.966312078630616,5586.312323811228
2025-07-13,PORT_SHANGHAI,120188,0.8307331035802848,3.8007724234762845,5503.292650313291
2025-07-14,PORT_SHANGHAI,127780,0.7601375295816517,4.785255579997068,5442.985978596333
2025-07-15,PORT_SHANGHAI,131048,0.7644887428448214,4.184932483917653,5585.178832449033
2025-07-16,PORT_SHANGHAI,126983,0.8225832863096086,3.5845194472355586,5638.880976555457
2025-07-17,PORT_SHANGHAI,129887,0.7325457387102149,3.7486962611804167,5407.897934887021
2025-07-18,PORT_SHANGHAI,126851,0.6455310355477372,4.649670127597249,5812.641161073537
2025-07-19,PORT_SHANGHAI,119895,0.6985889722865881,3.5791848401949125,5632.3935773563235
2025-07-20,PORT_SHANGHAI,125783,0.5996924207812566,5.405198623044205,5672.931604223417
2025-07-21,PORT_SHANGHAI,128517,0.5054352957968341,4.183487044312079,5863.010883148479
2025-07-22,PORT_SHANGHAI,133031,0.5504174001488888,4.155055137435591,5897.801480006135
2025-07-23,PORT_SHANGHAI,133931,0.5072821196434661,4.397488076588075,5715.347088441007
2025-07-24,PORT_SHANGHAI,122965,0.5897658483536615,5.241147912944477,5974.951103103767
2025-07-25,PORT_SHANGHAI,122076,0.6210171083918117,3.927418133945215,5803.768331771753
2025-07-26,PORT_SHANGHAI,125743,0.7223501417921544,4.633253897922851,6193.344559890175
2025-07-27,PORT_SHANGHAI,125630,0.6781785808443366,4.334093341034974,5827.984498310093
2025-07-28,PORT_SHANGHAI,127564,0.6780344770981872,3.810648145601071,6019.1516772999175
2025-07-29,PORT_SHANGHAI,143348,0.7602835254365111,7.608911435440358,5896.135831389
2025-07-30,PORT_SHANGHAI,131246,0.6394432345496055,5.096650133752733,6376.2246673978125
2025-07-31,PORT_SHANGHAI,132273,0.792967481528092,4.574266569384876,5885.684932674074
2025-08-01,PORT_SHANGHAI,128907,0.8495537561557185,5.401005718541606,6177.68964912727
2025-08-02,PORT_SHANGHAI,125561,0.764238475554879,5.51962063822053,6015.599803942411
2025-08-03,PORT_SHANGHAI,121597,0.9186594259819552,4.7322453209093105,6098.630937436232
2025-08-04,PORT_SHANGHAI,127832,0.8968286309423863,5.3140868506209324,6244.7847716905035
2025-08-05,PORT_SHANGHAI,124148,0.8718940817492329,4.695579664371984,6384.532878680045
2025-08-06,PORT_SHANGHAI,127328,0.9308173776105552,4.639874291728865,6467.518841095512
2025-08-07,PORT_SHANGHAI,125112,0.98,4.463936419022188,6015.694387016849
2025-08-08,PORT_SHANGHAI,124752,0.9017517901971978,4.897220391626064,6307.680764241713
2025-08-09,PORT_SHANGHAI,131560,0.8923148398826823,3.672694175461279,6506.770242917294
2025-08-10,PORT_SHANGHAI,114745,0.8385036788445972,5.627546318052153,6054.417814178965
2025-08-11,PORT_SHANGHAI,126910,0.7956755693706316,5.554503322142935,6372.775040402846
2025-08-12,PORT_SHANGHAI,120169,0.8525272872885824,3.529683511543022,6342.738670594832
2025-08-13,PORT_SHANGHAI,125780,0.7383825623272204,5.247647376275314,6421.693933772245
2025-08-14,PORT_SHANGHAI,130815,0.7535783118609704,3.6379639074037557,6259.154396201029
2025-08-15,PORT_SHANGHAI,124101,0.6949303740390809,3.9081469825093085,6174.1698373832605
2025-08-16,PORT_SHANGHAI,117422,0.7129384948259501,4.860658803160741,6116.085276431006
2025-08-17,PORT_SHANGHAI,118799,0.6785153174204768,3.6752584347295634,6562.075109313933
2025-08-18,PORT_SHANGHAI,126342,0.6904052733912867,5.203567422158573,6592.8218254657595
2025-08-19,PORT_SHANGHAI,123171,0.5945953694895968,5.284590297012224,6483.249004759164
2025-08-20,PORT_SHANGHAI,128021,0.5938477757910584,4.208195305309597,6367.395828133829
2025-08-21,PORT_SHANGHAI,126144,0.5518835299056436,3.506406348617415,6212.779697000936
2025-08-22,PORT_SHANGHAI,120754,0.5786070526909534,3.838327342711855,6548.511176126408
2025-08-23,PORT_SHANGHAI,129841,0.6262065472079694,4.459529494363738,6305.72832061062
2025-08-24,PORT_SHANGHAI,123743,0.6579456202646017,7.473163467974408,6370.059302914647
2025-08-25,PORT_SHANGHAI,115086,0.5924200099695096,4.499165749089063,6393.762471719023
2025-08-26,PORT_SHANGHAI,126418,0.7053125081614114,3.800839697010117,6456.206082259536
2025-08-27,PORT_SHANGHAI,124103,0.7567713964788769,4.50513752794155,6375.179169958036
2025-08-28,PORT_SHANGHAI,128982,0.7394849915385208,4.276497006777671,6496.3768899359875
2025-08-29,PORT_SHANGHAI,119818,0.8438397906279019,5.0134252301294655,6399.547577951593
2025-08-30,PORT_SHANGHAI,120450,0.7424972936674851,3.613147017295829,6598.644436651024
2025-08-31,PORT_SHANGHAI,122888,0.7487777612957992,4.931408480736483,6647.889495142242
2025-09-01,PORT_SHANGHAI,126328,0.7492317753986573,4.27928601906989,6508.494996904224
2025-09-02,PORT_SHANGHAI,120566,0.9362739393960677,6.796621277767666,6559.802553192543
2025-09-03,PORT_SHANGHAI,125125,0.9126220933853684,3.918356089989111,6805.513946939066
2025-09-04,PORT_SHANGHAI,123403,0.8898792438987502,4.501363697345023,6308.625371852718
2025-09-05,PORT_SHANGHAI,120123,0.9131767156212319,6.188660975568551,6295.451625078906
2025-09-06,PORT_SHANGHAI,127737,0.8429038319403224,3.6081529976652744,6579.97638148373
2025-09-07,PORT_SHANGHAI,122273,0.98,6.268253926838769,6762.285910714302
2025-09-08,PORT_SHANGHAI,117624,0.8863648696664275,4.664385883557969,6425.155303458424
2025-09-09,PORT_SHANGHAI,128860,0.8669414635518534,3.5702476502911082,6716.554256593341
2025-09-10,PORT_SHANGHAI,134792,0.8744561190388058,3.8580524164282397,6464.693259653001
2025-09-11,PORT_SHANGHAI,129291,0.8350609580482058,4.731590995121312,6340.2212304707355
2025-09-12,PORT_SHANGHAI,116537,0.7923809548366204,3.5697259273947615,6285.3315530909085
2025-09-13,PORT_SHANGHAI,118636,0.7104762772277342,4.372681729094964,6519.412037733018
2025-09-14,PORT_SHANGHAI,125637,0.7423866642341366,3.924469131511361,6278.333390061308
2025-09-15,PORT_SHANGHAI,119773,0.7830907283623821,4.469996190474835,6417.8884438463165
2025-09-16,PORT_SHANGHAI,126919,0.7291032144638782,3.546821239277955,6632.909068268255
2025-09-17,PORT_SHANGHAI,129376,0.7181876075103608,5.552112844876913,6338.668215802025
2025-09-18,PORT_SHANGHAI,121448,0.5945354056107754,7.130194375144342,6570.717535857119
2025-09-19,PORT_SHANGHAI,122390,0.5578612815427982,6.96983566449175,6180.032072040997
2025-09-20,PORT_SHANGHAI,107642,0.5945323696897765,4.88490265696123,6270.423519456079
2025-09-21,PORT_SHANGHAI,116526,0.6036079613091938,3.639361198833806,6127.4659125474955
2025-09-22,PORT_SHANGHAI,121667,0.6620510984792742,4.91990573116036,6337.278866050211
2025-09-23,PORT_SHANGHAI,120247,0.5354729579465931,3.5248942222825113,6430.930269091032
2025-09-24,PORT_SHANGHAI,132922,0.7150057921514216,3.5223719477344737,6312.616543908981
2025-09-25,PORT_SHANGHAI,119571,0.6539318172271789,3.89098577021723,6472.680279609646
2025-09-26,PORT_SHANGHAI,121024,0.6676454500412583,4.17068767492168,6163.428292900932
2025-09-27,PORT_SHANGHAI,121306,0.6682080276143272,4.971448922583857,6296.721010415361
2025-09-28,PORT_SHANGHAI,126585,0.6672571664067112,4.649785726890819,6170.879601457921
2025-09-29,PORT_SHANGHAI,117151,0.8223452828207584,4.090414987395708,6291.331890451548
2025-09-30,PORT_SHANGHAI,130128,0.8146763948207902,3.819691162558407,6299.755227936564
2025-10-01,PORT_SHANGHAI,126692,0.7736697428568184,9.35152876165698,6298.736623383486
2025-10-02,PORT_SHANGHAI,121644,0.7967177852184286,4.055441790110034,6038.072368496608
2025-10-03,PORT_SHANGHAI,124932,0.8631145756031591,4.100362048424543,6052.619542598471
2025-10-04,PORT_SHANGHAI,121899,0.9761095537087426,3.6786767924545556,6068.0274911171155
2025-10-05,PORT_SHANGHAI,118760,0.8861987167370607,5.083816700637309,6125.630371340276
2025-10-06,PORT_SHANGHAI,123536,0.8240211366493356,4.683132238036574,6162.568075977365
2025-10-07,PORT_SHANGHAI,124317,0.8803713242399761,3.749448529453176,6243.999772778544
2025-10-08,PORT_SHANGHAI,127508,0.8662676320802827,3.585973056902379,5999.169080438581
2025-10-09,PORT_SHANGHAI,128642,0.7266273916745309,4.64099582073724,5875.161830612009
2025-10-10,PORT_SHANGHAI,129872,0.8354530445179806,4.562795094423143,6427.972160020379
2025-10-11,PORT_SHANGHAI,116617,0.7994637699509364,3.81918584867374,5924.585129470874
2025-10-12,PORT_SHANGHAI,130178,0.8159970718633348,6.513154406385109,6209.87130822062
2025-10-13,PORT_SHANGHAI,115954,0.842447804747267,3.663764283194651,6079.6900315873
2025-10-14,PORT_SHANGHAI,125777,0.7751414978547236,4.066223472503411,6103.760434734392
2025-10-15,PORT_SHANGHAI,129954,0.6755450690108888,6.375568432799655,6057.413101348017
2025-10-16,PORT_SHANGHAI,127685,0.6065059167190457,4.04425714269355,5992.045515873953
2025-10-17,PORT_SHANGHAI,121625,0.767196266340884,4.517565017730103,6112.066662177993
2025-10-18,PORT_SHANGHAI,121343,0.6230571111330591,4.0068243030091395,5969.981831312175
2025-10-19,PORT_SHANGHAI,120302,0.6080379871513746,3.8205017300668813,6204.640926998432
2025-10-20,PORT_SHANGHAI,122053,0.5996154613392589,7.633770529131774,6109.539454571226
