node_id,tier,revenue_mil,cogs_mil,inventory_mil,ar_mil,ap_mil,current_assets_mil,current_liab_mil,total_debt_mil,total_equity_mil,ebitda_mil,interest_exp_mil,total_orders,on_time_orders,lead_time_mean,lead_time_std,country_risk,disaster_risk,otif_rate
SUP_041,Supplier,57.595532727033195,149.2174128536737,13.59620628119035,17.63106791573783,9.203744004614002,17.35309252832942,26.050494296119037,10.852150213001241,68.48361654676293,14.223100547085114,2.56141962279988,2231,2168,29.886875407305073,4.6359010636753055,25.733110746341595,0.41412640494615793,0.9721218110803388
SUP_042,Supplier,47.28517271657839,19.485958486044588,29.180780302962948,31.620938986778864,24.54250682551664,33.89392240111212,27.693528652512118,12.575163016360861,27.28351986673099,29.67212409179333,2.459021059146768,1877,1593,13.70536774097608,2.4261301712406933,23.747092842936617,0.255468787300828,0.8491091473797537
SUP_043,Supplier,68.64458458354099,155.13052095062906,17.615847135001232,15.84925044412878,15.350754822855007,16.959835067284775,24.429618720481507,33.18054446394787,44.222848225471594,15.2587004215927,5.96616613894834,2651,2515,15.168108586417896,6.19288476936639,49.99395827267532,0.48849081722708526,0.9488499657835054
SUP_044,Supplier,46.637146525850255,138.62087837572525,21.904772067104936,36.55688392688886,5.044564717804366,39.65072501802989,30.167461646492033,20.905733324605208,42.09264971984805,3.2533915885651643,4.602230212448566,2010,1738,10.746057907270663,6.2035271740612545,37.9248919363382,0.5762543486109134,0.8649670624969658
SUP_045,Supplier,189.92757688857162,36.57541556374177,14.95491694183102,39.29653299201935,13.118371027382372,53.17737612572726,29.783066318858836,21.889845856382085,30.004848886810915,8.70636200584088,4.689890052577335,898,779,21.32661666905925,6.988028676820178,43.547425661408425,0.48542987793196946,0.8676367198740079
SUP_046,Supplier,181.0014602283618,81.11699498519086,14.416763418693314,25.278328458126843,15.602355466717226,50.32946711631385,25.62988519979683,49.82553273377485,14.163009820709654,2.1045390031631572,4.021090713577931,1339,982,9.374067059619572,6.765828006812183,49.14073859901244,0.3562594934025393,0.734087974142556
SUP_047,Supplier,132.78665199677783,149.32547797586258,2.535250644033393,20.643208327759233,17.817606975902898,46.135347884911425,33.62369996687299,11.049580823365483,30.957691186017687,13.837612338761444,4.924404642237278,1195,1177,19.628718413888336,6.198382290123691,84.38549213005868,0.17039061044225673,0.9855714971621383
SUP_048,Supplier,199.03675548079963,28.02276237100223,2.0648913413347882,4.633991638579756,9.860995308945519,41.64531653392171,10.554093012850437,5.254961653830527,75.59637199211564,29.12357898601768,4.950507441264671,756,556,26.61027167291011,5.065705919695988,25.75930640802914,0.3425766858003265,0.7362103011226933
SUP_049,Supplier,33.97688024088891,74.09373949970248,13.398981695517573,5.442364233188938,10.022872281298024,15.549904939565742,37.90470277034122,47.645961168401186,15.062153268055702,33.518801840626146,3.3741712963520984,2051,1644,22.99847016998355,1.9114693489218713,74.73483843090764,0.19533873069474017,0.8015660933326232
SUP_050,Supplier,106.08677915514022,36.05349436827574,21.883081579807786,27.67361357752791,6.855586836821132,53.17003834285009,22.84832289612935,18.16317909818338,20.663071262517484,10.783544413012736,0.6211480667309934,2088,1299,26.529076419566852,4.6585768314823435,34.25280752505192,0.07020150692832364,0.6225219345029095
SUP_051,Supplier,58.63305318658451,75.3376070703084,23.269120003594303,9.950185543897643,18.555203427157778,53.34667341759418,24.796033380009213,41.9644396239167,48.82601436245669,23.023997623669864,3.394531531860115,2959,2647,13.162375719068685,3.11012257460459,38.848057731334585,0.3879733585722888,0.8946779789912908
SUP_052,Supplier,41.59166474430019,147.93479515183859,22.17834406792717,17.853488343788165,5.648355324106693,54.09960848608179,38.47978933374311,37.47746987227307,29.008293318786965,15.280739035311075,1.0651153884883284,1764,882,19.244841063219056,1.4951670237238996,37.951021258358466,0.4741858924734297,0.5
SUP_053,Supplier,31.284131891935857,136.70408139162032,2.106957834440327,12.132483160470382,19.040793291497643,25.81350748646534,11.7700183584425,21.210526346019254,28.927530046916786,29.809492771298313,2.2234135467182874,1318,869,17.54398323068365,6.932641806282669,44.525673507607536,0.628447049894065,0.659634542874306
SUP_054,Supplier,36.07211441460313,114.6177936429702,15.826793132794002,17.343005801858943,16.55237321121782,45.19285458171656,8.161440977061437,12.512888993623942,59.91322354440231,23.990718648080815,5.813261278207724,1022,910,28.916999570089438,5.626005159669284,39.3733935615638,0.11321895335051388,0.8913578542934051
SUP_055,Supplier,160.7282954020884,108.40163711400781,3.3492083470122944,16.321867238336196,24.00639575613858,35.02005728551006,24.01097803272907,25.596482232168228,24.62179068036146,14.167336638538242,2.5339729079294715,1391,1041,26.89704707925385,2.371944900035693,55.88450870246956,0.2994785004124701,0.7487921662679257
SUP_056,Supplier,149.53768698989546,68.81843414393256,26.3533689470879,30.028365355475238,16.897402934447193,49.812029778142715,35.89885229235014,6.6172403714699,37.63140476913797,32.716640811444165,1.1914834794572442,1551,1021,29.441019849377252,1.5288513629833211,64.34260224072969,0.3308924847806182,0.6583139107323792
SUP_057,Supplier,124.25154596744999,27.374493790227103,3.2041946522743054,27.674066440384102,20.936116885876512,49.10076674664836,28.12081193105078,9.494006951128018,58.16311106852097,9.982333157286817,5.51087786522061,2505,2229,23.6064252759226,7.177729521736121,22.04241839823274,0.49172025503645717,0.8900843645481487
SUP_058,Supplier,79.44370028055296,146.37955342452295,9.466905506535372,29.81969047465563,22.185881451967973,12.08284091913412,22.712960444905335,39.30390644098724,41.84432226553109,10.819336783188646,1.7089294185275452,2495,2191,10.762104724778375,1.3067702888043602,70.06028376421125,0.5342933224189296,0.878373627670343
SUP_059,Supplier,41.637301241703724,53.50951077899788,2.4914661742656095,13.852418598880893,19.782263100129445,35.898026385628945,20.87953694722666,21.728268270784863,10.09475380008277,11.893417409652784,4.055523079008617,806,786,8.519089222201641,6.860931809451488,70.90789686441069,0.5182256741425882,0.9754924887758624
SUP_060,Supplier,102.43923662064287,72.71076747840291,10.481640407329394,5.430709781311534,7.24941336035508,22.330181748901232,25.91085157927746,38.63499829685123,43.166687987856264,3.9088668317563,5.767843905435122,892,747,13.261493111209347,4.543645338307066,62.31222678267472,0.4367547048454061,0.8375480185193831
SUP_061,Supplier,121.03283773071249,127.65456149744769,7.73947386675086,29.848206410153388,16.25389514296105,54.80375558972867,39.346194244242525,19.181616760964896,29.336612748260716,34.39455968713078,3.399958495033911,1591,1370,16.5396455347939,5.4470208618771965,36.893823650784135,0.2571153250965263,0.8611157633558755
SUP_062,Supplier,185.14745176375823,57.123153322355954,15.159671508422225,35.93522208365254,18.27759105615313,13.110161308235138,13.450212638321903,5.352871584736257,54.164525316041434,16.773223038543804,1.2385116799625155,2969,2817,19.652513926803636,2.7239277529112016,52.53923212505599,0.45777219964106464,0.9489362550608992
SUP_063,Supplier,33.72305923524161,54.83205318194434,24.59503374475182,20.007600204898466,14.571274266742783,31.640800110473464,9.62429787779119,12.458740091907018,41.187914711932365,8.903120358461617,0.7748846576282331,2878,2632,25.449143227928268,6.578845006739402,35.72851347060795,0.6263761853079198,0.9146119692687994
SUP_064,Supplier,55.44662680161711,152.95732250246567,29.85494023104663,29.333743812603803,24.566305831211903,38.47698897835518,17.603045977515343,24.66481485495294,51.54926547651502,4.411691546891495,3.9228879553948537,2701,2532,8.312181086706879,6.425167249838629,67.58796944479212,0.263024633871175,0.9377318420054689
SUP_065,Supplier,145.69600830096311,72.30485931494567,28.68111028793917,38.78094921276329,11.034256843614898,52.7110953170434,36.604294542806244,18.94999717273052,26.242788023077416,17.121743462963515,4.797418623379234,2377,1850,26.81455367040414,4.999305128874254,74.3015090047382,0.5206525148020505,0.7783046684175957
SUP_066,Supplier,87.85739754673041,95.03859380750455,24.533087415711456,4.704099165028386,20.585823494184087,18.894406202451172,27.04329383349324,41.372394780017196,27.76747547096864,10.11164549710305,2.7152041915423855,2176,1965,8.009741191618573,6.87871350884419,29.997456601704506,0.6440518256404892,0.9032234595890929
SUP_067,Supplier,191.87245874692425,86.72790249073608,16.35616693875359,20.817325590206607,16.61520385016902,14.536085111746551,9.20686408863796,7.596631778715448,41.105574446906004,11.093081994242953,3.921217593040466,1184,1143,13.522030431770606,4.753666381651162,43.30759999911676,0.44397864422472566,0.9654746960473125
SUP_068,Supplier,63.271804320831244,42.78097713154973,27.710694426912237,6.766736269132865,13.637031877903429,21.042639148150446,9.440408643049695,6.620846823114188,22.265524047407915,30.603421698698007,2.0536330918736465,2103,1750,20.795690445762258,3.950669395543226,57.70577425351455,0.3600190311357606,0.8324406722229534
SUP_069,Supplier,156.57972567631853,55.96192956606358,11.885410964808466,36.08148919373028,23.768499802459324,54.62791137432372,23.519575776420602,40.116447635309676,43.343501331076915,18.41881512082137,1.6257405998150618,720,712,13.616799683086496,3.0628764464621065,58.59716125262501,0.06968577447716506,0.99
SUP_070,Supplier,134.48764438039427,67.83136457209363,10.26677046970998,35.541373116940676,12.580055098358375,14.752652276634638,38.58963041697114,7.143856584642797,60.87244569177376,27.53890531843195,2.4393143326087197,789,575,27.269427837375254,4.596295682236855,38.360707714050235,0.30513691126261633,0.7299742773590888
SUP_071,Supplier,26.762796271803328,33.54068617725055,23.435309014444105,3.0004304859485473,11.58101405509272,36.12550905427942,10.021473540035975,48.78851733375498,25.828773187477033,12.038557747997269,2.1716838174026503,2038,1773,27.420156374815285,1.5269759446000468,32.42271611724017,0.23605072300565305,0.870123470520693
SUP_072,Supplier,151.71045258155831,107.89216095637505,13.64642932829194,31.0855507525599,16.021513268108745,54.802039982860954,38.26698971813164,16.376612274014025,29.000700434394016,6.136763701148726,2.353305991446011,2409,2146,16.92652570953134,2.58907713854137,69.56138749091095,0.37548260207759365,0.8910995940309434
SUP_073,Supplier,46.92826091485146,70.20000376832553,13.605152035101613,30.89169892106109,2.4754414845138024,23.450982339915523,27.151063148674314,17.098103410377952,53.99038331932992,17.901626816062347,2.4894064017276936,2083,2015,14.524318068530476,5.700872233648826,69.33534336392552,0.11150957843988467,0.9678221181149312
SUP_074,Supplier,112.49380355721819,88.7891305607031,12.33986156603515,37.51821991507787,21.03264535708409,44.86046909548184,34.43008552219491,25.77722647159036,74.46961647676031,24.92164909935842,4.509395839106991,2161,1971,15.581289857846311,1.3944047971408564,23.373194468696706,0.13530226802233733,0.9120995596338394
SUP_075,Supplier,58.410802635624115,111.44619816456878,6.405135840051191,7.398352473551664,19.58854025395442,43.552764192995724,24.106996193843738,29.718939716604677,31.838881422849294,17.922513867766902,3.2866995694051018,1651,1201,27.944588634787582,1.3011897493803386,70.84113210093099,0.1246296987447946,0.7277862823320028
SUP_076,Supplier,163.5585248966959,104.30722777312458,25.611786546219268,6.608030048713206,14.856554584294804,35.05439401310986,34.12914776964427,29.04307483521541,47.85141969931729,16.176666138010134,2.198589332040375,889,820,10.606831892904813,7.257534035593434,66.43669963572889,0.6214802700127081,0.9226708976505918
SUP_077,Supplier,60.81092881939339,142.50444792559657,24.646119567779078,28.054639260933925,16.375671279959732,25.8274832633935,38.20719904370614,27.568195766588023,14.962410312389975,12.32448430821929,5.644134041999302,1094,959,21.815854417290158,2.759313460784595,30.582978228996147,0.16214866436507697,0.8766846389483045
SUP_078,Supplier,23.56321850250579,71.64890609296118,7.35997505398719,18.231252036897992,23.504871932291604,31.527010475359496,40.48542638843889,32.24771449771444,27.299208826297434,13.743207055553976,0.9615574470178618,518,441,22.90590080107775,1.6542998854554416,33.3510915510719,0.27886462484798685,0.8522876056391184
SUP_079,Supplier,196.76891666287327,128.80496432903763,22.53762890177891,7.299065391441501,19.962905553144804,49.26344057580076,30.240799738100147,49.56628018992674,32.76777341471863,33.0619907919811,5.53102113226077,1915,1781,9.485056027044083,4.467816264597748,31.65870433079368,0.6324059272458465,0.9304902552153917
SUP_080,Supplier,40.39463085094356,73.52214534243073,22.660779575368974,29.068513837015477,11.722758648560442,27.326208397635913,22.71165800645621,16.89243184213877,24.373305709475986,17.94031001944337,1.9769356583718403,2159,2121,20.091337907676646,5.545606750263163,29.356224382195006,0.4072157967551624,0.9828325070168872
SUP_081,Supplier,50.97990850809998,149.20072013852274,3.9133549356769177,18.92386573855935,18.00334198607523,32.90111058341294,11.407524369617388,29.902055725701832,54.91423361791482,25.225146262686753,2.552928979545174,1806,1786,22.872578337156042,5.65176818023587,59.65048211016657,0.23774443652818894,0.9893151865868666
SUP_082,Supplier,68.79732567753183,101.66190099189195,26.25067774112736,38.02914797016564,4.435833501286425,17.741430629885993,42.95524157497395,38.14408527506566,71.80956773808411,8.686876926466324,3.7317222911017103,1109,1092,16.218205623049002,1.5180803497981699,60.78662716597816,0.2813681077193888,0.9851665368899117
SUP_083,Supplier,188.52808509437943,93.58856085901606,28.31024231621823,11.157896658512252,18.691695938374377,40.862451042436284,35.35810450375854,14.660053878764156,56.54961613664416,18.435332970876676,4.5855373619847395,1189,1110,10.037760627130078,5.914821402960258,79.44566315015632,0.31041258362525526,0.9343405385857857
SUP_084,Supplier,66.56809558797937,77.98848125595842,22.256538899800027,3.3350039784737264,15.557441758148036,40.66458424436895,31.594465135149612,15.890993599139474,59.98369063646887,5.015919048948621,1.5959868505674044,650,391,9.10040869006447,6.942584147949494,21.917763584438386,0.26358261949303663,0.6025766129864357
SUP_085,Supplier,22.846375321933174,26.186049438239372,27.512711985042216,16.12985073760747,11.769745199776217,20.76721906912763,30.092543496908633,31.766144660500533,36.05402742776535,12.990150769578147,5.3673036949932325,774,671,18.85702182739698,2.984820003277063,71.14001771821327,0.288468894139455,0.8679962715434768
SUP_086,Supplier,112.44998837797841,51.736789658650906,29.65446858555505,13.785342414177746,19.72707821082769,31.37478251783796,15.630043988113176,40.987344378418754,33.35247523203302,30.551380464127764,5.533914517048027,1148,958,8.770174125749724,6.1604520735321655,46.73706532244435,0.574233752109335,0.8349036140722076
SUP_087,Supplier,134.831767283253,135.87825445087395,15.984089556271389,22.795943670160515,5.320915539074346,49.19936793446777,23.51741563167795,27.50360532222122,64.95683998669953,21.761898202621488,1.606043000934671,755,747,16.967922875552425,4.158010914876335,21.840232836173406,0.17601760970976899,0.9894803320589456
SUP_088,Supplier,70.58685464858509,118.37920113952683,2.3217892523472288,18.124758665477884,23.252618019791853,15.594030827456193,27.10770236408861,40.393507207588115,75.97719152640818,26.643629104612693,4.463110517544234,2850,2775,23.07295481723865,1.895720739489947,38.797184009236744,0.2358841251934814,0.9738469128304289
SUP_089,Supplier,64.99225035157181,89.67582065790985,16.995506816630833,16.204781081331078,10.137150650938029,51.42777989530407,37.20383538782836,18.850812425633556,73.96519107112815,33.4428955610827,2.2970839811652244,2525,1784,16.217443891793124,2.9104421513457677,35.06593336880775,0.24116537765816431,0.7068782049073642
SUP_090,Supplier,182.64051981785545,26.257912518373285,25.208395735082842,15.908932776547472,13.996786108261238,49.72428168242453,40.72193223984994,20.515163903269116,42.32904368925772,15.679030138954145,0.572880684271508,1808,1743,18.10216314211636,3.7898897359467707,66.92539978851917,0.28088217033266194,0.9643487292848097
SUP_091,Supplier,108.08776081472064,77.2932458591927,22.737532169042375,34.929978762517614,14.233448817172825,49.47160970975956,18.981107234734473,29.361632457077093,34.16609675689807,15.6686305438704,4.5282762564696775,998,929,13.313810517436998,3.431909361468459,26.847456491286657,0.18341678284890217,0.9316541204320914
SUP_092,Supplier,113.46042274043693,103.12413904886962,8.86986479665391,5.136089891329337,10.993755989930168,21.71016854631671,16.123495159502674,48.193826122105484,53.14103401480068,20.376988624679164,2.786763069378271,518,472,22.937526846836924,3.7947478646302244,68.98365099847393,0.17220028266361093,0.912006379902083
